Report Whole Date,Report Date YYYY,Report Date Q,Quarter Year Code Report Date,Quarters Since Close,Years Since Fund Close to Report Date,Fund ID,FundName,Fund Type,investor name,Fund Close Date,Fund Close YYYY,Fund Close Q,Global Region,LP beid,LP Name,FundLPID,Remaining Value,Contributed,Distributed,Fund Initial Amount,Consistency,Comitted
5/31/1999,1999,2,19992,4,1,12774,3i Eurofund II,PE Growth-Expansion ,3i Group,5/1/1998,1998,2,Europe,17941,University of Texas Investment Management Company,15703,26769986,25647191,0,724.7435307,0.924528302,28871095
2/28/1999,1999,1,19991,3,1,12774,3i Eurofund II,PE Growth-Expansion ,3i Group,5/1/1998,1998,2,Europe,17941,University of Texas Investment Management Company,15703,19877071,19946792,0,724.7435307,0.924528302,29140574
11/30/1998,1998,4,19984,2,0,12774,3i Eurofund II,PE Growth-Expansion ,3i Group,5/1/1998,1998,2,Europe,17941,University of Texas Investment Management Company,15703,16379530,16717299,0,724.7435307,0.924528302,29531763
8/31/1998,1998,3,19983,1,0,12774,3i Eurofund II,PE Growth-Expansion ,3i Group,5/1/1998,1998,2,Europe,17941,University of Texas Investment Management Company,15703,11168768,12027029,0,724.7435307,0.924528302,28949519
11/30/2009,2009,4,20094,41,10,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,945252,21755750,44469711,2584.356776,0.875,24910890.76
8/31/2009,2009,3,20093,40,10,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,925756,21755750,44454310,2584.356776,0.875,24910890.76
2/28/2009,2009,1,20091,38,10,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,1533783.16,21755749.93,44444741,2584.356776,0.875,24910890.76
11/30/2008,2008,4,20084,37,9,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,1619116.65,21755749.93,44444741,2584.356776,0.875,24916269.94
8/31/2008,2008,3,20083,36,9,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,2436080,21633818,44050262,2584.356776,0.875,25417973
5/31/2008,2008,2,20082,35,9,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,2823604.9,21633817.89,44050262,2584.356776,0.875,25645912.71
2/29/2008,2008,1,20081,34,9,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,3386785.87,21633817.89,43263767,2584.356776,0.875,25548964.03
11/30/2007,2007,4,20074,33,8,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,3639920,21633817.89,42868677,2584.356776,0.875,25407488.84
8/31/2007,2007,3,20073,32,8,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,4006913.6,21633817.89,41970575,2584.356776,0.875,25147707.78
5/31/2007,2007,2,20072,31,8,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,5286691.53,21633817.89,41031802,2584.356776,0.875,25102119.89
2/28/2007,2007,1,20071,30,8,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,8078187.52,21633817.89,38433975,2584.356776,0.875,25044028.34
11/30/2006,2006,4,20064,29,7,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,11227460.5,21633817.89,33887819,2584.356776,0.875,25047652.59
8/31/2006,2006,3,20063,28,7,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,11359781.53,21633817.89,33050001,2584.356776,0.875,24936465.78
5/31/2006,2006,2,20062,27,7,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,14122349.33,21633817.89,30531172,2584.356776,0.875,24935041.96
2/28/2006,2006,1,20061,26,7,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,16186914.97,21633817.89,26248467,2584.356776,0.875,24705419.84
11/30/2005,2005,4,20054,25,6,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,18235412.97,21633817.89,22797311,2584.356776,0.875,24670989.46
8/31/2005,2005,3,20053,24,6,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,19847087.08,21633817.89,21128423,2584.356776,0.875,24815441.71
5/31/2005,2005,2,20052,23,6,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,22162374.17,21450945.38,15806092,2584.356776,0.875,24806256.45
2/28/2005,2005,1,20051,22,6,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,25047555.88,21450945.38,13360569,2584.356776,0.875,25059180.02
11/30/2004,2004,4,20044,21,5,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,26693914.07,21450945.38,11564679,2584.356776,0.875,25073147.64
8/31/2004,2004,3,20043,20,5,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,25194834.54,21450945.38,8106961,2584.356776,0.875,24773117.58
5/31/2004,2004,2,20042,19,5,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,25574196.49,21067578.58,8102814,2584.356776,0.875,24770471.65
2/29/2004,2004,1,20041,18,5,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,24542628.39,21067578.58,4550330,2584.356776,0.875,24877943.58
11/30/2003,2003,4,20034,17,4,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,23541940.14,21067578.58,3507823,2584.356776,0.875,24726206.08
8/31/2003,2003,3,20033,16,4,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,20953389.36,20780522.4,3171487,2584.356776,0.875,24267942.4
5/31/2003,2003,2,20032,15,4,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,18941404.22,18971776.77,3171487,2584.356776,0.875,24583906.77
2/28/2003,2003,1,20031,14,4,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,18610749,18971777,3171487,2584.356776,0.875,24118291
11/30/2002,2002,4,20024,13,3,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,14784808.69,15794581.76,1836243,2584.356776,0.875,23591588.01
8/31/2002,2002,3,20023,12,3,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,14784808.69,15794581.76,1836243,2584.356776,0.875,23591588.01
5/31/2002,2002,2,20022,11,3,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,14201546,15059957,280518,2584.356776,0.875,23161372
2/28/2002,2002,1,20021,10,3,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,11393856,13193277,50397,2584.356776,0.875,22546076
11/30/2001,2001,4,20014,9,2,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,10347179,11913994,50397,2584.356776,0.875,22835627
8/31/2001,2001,3,20013,8,2,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,10185365,11243019,50397,2584.356776,0.875,23042857
5/31/2001,2001,2,20012,7,2,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,3971193,9861519,50397,2584.356776,0.875,22060935
2/28/2001,2001,1,20011,6,2,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,8583569,9202569,50397,2584.356776,0.875,23226082
11/30/2000,2000,4,20004,5,1,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,7619548,8201658,50397,2584.356776,0.875,22403755
8/31/2000,2000,3,20003,4,1,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,5511933,5951605,0,2584.356776,0.875,22694383
5/31/2000,2000,2,20002,3,1,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,4352838,4139320,0,2584.356776,0.875,23658723
2/29/2000,2000,1,20001,2,1,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,3461987,3461990,0,2584.356776,0.875,24252283
11/30/1999,1999,4,19994,1,0,12777,3i Eurofund III,Buyout,3i Group,7/1/1999,1999,3,Europe,17941,University of Texas Investment Management Company,15706,1633326,1633333,0,2584.356776,0.875,25211625
12/31/2014,2014,4,20144,32,8,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,65314932,110254307,50620827,5618.166905,0.8125,95351940
9/30/2014,2014,3,20143,31,8,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,70692967,105813526,42203578,5618.166905,0.8125,99544100
6/30/2014,2014,2,20142,30,8,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,78478637,105813526,35830338,5618.166905,0.8125,107889020
3/31/2014,2014,1,20141,29,8,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,71892600,105455695,34664854,5618.166905,0.8125,108606100
12/31/2013,2013,4,20134,28,7,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,61788677,105455695,34664854,5618.166905,0.8125,108582460
9/30/2013,2013,3,20133,27,7,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,54036291,102273397,34664854,5618.166905,0.8125,106667620
6/30/2013,2013,2,20132,26,7,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,59295793,104438603,25584223,5618.166905,0.8125,102428180
3/31/2013,2013,1,20131,25,7,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,58787939,104069862,21320010,5618.166905,0.8125,101187080
12/31/2012,2012,4,20124,24,6,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,53701131,104069862,21320010,5618.166905,0.8125,103889920
9/30/2012,2012,3,20123,23,6,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,51663363,104069862,21320010,5618.166905,0.8125,101376200
6/30/2012,2012,2,20122,22,6,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,51140399,103437281,18895375,5618.166905,0.8125,100001140
3/31/2012,2012,1,20121,21,6,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,49189588,100966996,18742920,5618.166905,0.8125,104937960
12/31/2011,2011,4,20114,20,5,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,45062730,100966996,18742920,5618.166905,0.8125,102294220
9/30/2011,2011,3,20113,19,5,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,55124022,97873297,9814741,5618.166905,0.8125,105725960
6/30/2011,2011,2,20112,18,5,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,59411137,92830530,9814741,5618.166905,0.8125,114248180
3/31/2011,2011,1,20111,17,5,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,52584559,85313550,9814741,5618.166905,0.8125,111825080
12/31/2010,2010,4,20104,16,4,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,49947271,82592586,9814741,5618.166905,0.8125,105714140
9/30/2010,2010,3,20103,15,4,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,42866840,76384114,9814741,5618.166905,0.8125,107577760
6/30/2010,2010,2,20102,14,4,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,37101534,68571346,5123900,5618.166905,0.8125,96522120
3/31/2010,2010,1,20101,13,4,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,38890139,68571346,5123900,5618.166905,0.8125,106624280
12/31/2008,2008,4,20084,8,2,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,43412174.57,70235037.14,4347845,5618.166905,0.8125,120019101.8
9/30/2007,2007,3,20073,3,1,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,32284864,30605782,3869452,5618.166905,0.8125,111288944
6/30/2007,2007,2,20072,2,1,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,15760173,15354279,3869452,5618.166905,0.8125,105435210
3/31/2007,2007,1,20071,1,1,12782,3i Eurofund V,Buyout,3i Group,11/1/2006,2006,4,Europe,17890,Teachers' Retirement System of Louisiana,21221,67378960,10027103,0,5618.166905,0.8125,104338684
6/30/2011,2011,2,20112,16,4,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,2074279,1304553,0,426.9806847,0.8125,2899700
3/31/2011,2011,1,20111,15,4,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,1738138,1192219,0,426.9806847,0.8125,2838200
12/31/2010,2010,4,20104,14,3,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,1459390,1070056,0,426.9806847,0.8125,2683100
9/30/2010,2010,3,20103,13,3,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,1098312,794605,0,426.9806847,0.8125,2730400
6/30/2010,2010,2,20102,12,3,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,945289,927095,0,426.9806847,0.8125,2449801
3/31/2010,2010,1,20101,11,3,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,1055093,786631,0,426.9806847,0.8125,2706200
12/31/2009,2009,4,20094,10,2,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,841671,786631,0,426.9806847,0.8125,2869500
9/30/2009,2009,3,20093,9,2,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,643278,663945,0,426.9806847,0.8125,2923400
6/30/2009,2009,2,20092,8,2,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,513703,638041,0,426.9806847,0.8125,2805300
12/31/2008,2008,4,20084,6,1,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,534000,725000,0,426.9806847,0.8125,2732000
6/30/2008,2008,2,20082,4,1,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,667577,638041,0,426.9806847,0.8125,3151100
3/31/2008,2008,1,20081,3,1,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,490012,442738,0,426.9806847,0.8125,3169100
12/31/2007,2007,4,20074,2,0,18942,Accent Equity 2008,Buyout,Accent Equity Partners,6/1/2007,2007,2,Europe,17517,Indiana State Teachers' Retirement System,5536,0,0,0,426.9806847,0.8125,2732000
6/30/2011,2011,2,20112,10,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,20257000,20697554,2257531,2900,1.3,30000000
3/31/2011,2011,1,20111,9,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,18860000,17453037,570205,2900,1.3,30000000
12/31/2010,2010,4,20104,8,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,14987352,17453037,570205,2900,1.3,30000000
9/30/2010,2010,3,20103,7,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,16016000,13409794,462212,2900,1.3,30000000
6/30/2010,2010,2,20102,6,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,10020000,9614167,462212,2900,1.3,30000000
3/31/2010,2010,1,20101,5,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,9206000,8218394,189503,2900,1.3,30000000
12/31/2009,2009,4,20094,4,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,7971000,8218394,189503,2900,1.3,30000000
9/30/2009,2009,3,20093,3,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,4429000,4639032,94948,2900,1.3,30000000
6/30/2009,2009,2,20092,2,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,3450000,4646270,94948,2900,1.3,30000000
3/31/2009,2009,1,20091,1,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17516,Indiana Public Employees' Retirement Fund,22047,2587000,4246589,75416,2900,1.3,30000000
12/31/2014,2014,4,20144,24,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,153782000,212591037.9,105310843,2900,1.041666667,200000000
9/30/2014,2014,3,20143,23,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,161955000,211119441,102452936,2900,1.041666667,200000000
6/30/2014,2014,2,20142,22,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,169804000,211119440.8,97060430,2900,1.041666667,200000000
3/31/2014,2014,1,20141,21,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,229348000,211119440.8,41789558,2900,1.041666667,200000000
12/31/2013,2013,4,20134,20,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,222029000,211119441,35303366,2900,1.041666667,200000000
9/30/2013,2013,3,20133,19,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,210852000,209234787,34997009,2900,1.041666667,200000000
6/30/2013,2013,2,20132,18,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,193208000,193344443.5,29097903,2900,1.041666667,200000000
3/31/2013,2013,1,20131,17,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,190955000,191560545,29097903,2900,1.041666667,200000000
12/31/2012,2012,4,20124,16,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,204401000,191493579,22565566,2900,1.041666667,200000000
9/30/2012,2012,3,20123,15,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,203946000,190924897,17879700,2900,1.041666667,200000000
6/30/2012,2012,2,20122,14,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,169306000,166534576,17817101,2900,1.041666667,200000000
3/31/2012,2012,1,20121,13,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,171413000,165795697,17685096,2900,1.041666667,200000000
12/31/2011,2011,4,20114,12,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,123150000,140529120,17030258,2900,1.041666667,200000000
9/30/2011,2011,3,20113,11,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,122338000,140529120,17030258,2900,1.041666667,200000000
6/30/2011,2011,2,20112,10,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,135023000,140529120,17030258,2900,1.041666667,200000000
3/31/2011,2011,1,20111,9,3,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,125724000,118899002,5781415,2900,1.041666667,200000000
12/31/2010,2010,4,20104,8,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,137758000,118899002,5781415,2900,1.041666667,200000000
9/30/2010,2010,3,20103,7,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,106768000,89502577,2668237,2900,1.041666667,200000000
6/30/2010,2010,2,20102,6,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,66796947,64246648,2668237,2900,1.041666667,200000000
3/31/2010,2010,1,20101,5,2,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,61372776,54893239,850182,2900,1.041666667,200000000
12/31/2009,2009,4,20094,4,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,53141000,54893239,850182,2900,1.041666667,200000000
9/30/2009,2009,3,20093,3,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,29546000,31079079,219815,2900,1.041666667,200000000
6/30/2009,2009,2,20092,2,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,23002443,31079079,219815,2900,1.041666667,200000000
3/31/2009,2009,1,20091,1,1,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,17737,Pennsylvania Public School Employees Retirement System,16985,17247000,28414540,89602,2900,1.041666667,200000000
3/31/2015,2015,1,20151,25,7,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,22100000,31617687,15709750,2900,0.84,30000000
12/31/2014,2014,4,20144,24,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,23067000,31016172,15001711,2900,0.84,30000000
9/30/2014,2014,3,20143,23,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,24290000,30795432,14573025,2900,0.84,30000000
6/30/2014,2014,2,20142,22,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,25469000,30795432,13764149,2900,0.84,30000000
3/31/2014,2014,1,20141,21,6,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,34402000,30795432,5473519,2900,0.84,30000000
12/31/2013,2013,4,20134,20,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,33302000,30795432,4500590,2900,0.84,30000000
9/30/2013,2013,3,20133,19,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,31626000,30558688,4500590,2900,0.84,30000000
6/30/2013,2013,2,20132,18,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,28979000,28175136,3615724,2900,0.84,30000000
3/31/2013,2013,1,20131,17,5,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,28642000,27879659,3587832,2900,0.84,30000000
12/31/2012,2012,4,20124,16,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,30660000,27707318,2435640,2900,0.84,30000000
9/30/2012,2012,3,20123,15,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,30592000,28241944,2362733,2900,0.84,30000000
6/30/2012,2012,2,20122,14,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,25397000,24592786,2362733,2900,0.84,30000000
3/31/2012,2012,1,20121,13,4,20911,Actis Emerging Markets III,Buyout,Actis Capital,12/2/2008,2008,4,Europe,490868,Indiana Public Retirement System,49430,25712000,24485530,2353746,2900,0.84,30000000
